date,blockchain_size,difficulty,hash_rate,transaction_volume,median_confirmation_time,avg_block_size,attack_type,sup_pred,sup_confidence,ocsvm_score,kmeans_distance,anomaly_score,risk_score
2021-09-07,505.8741370555936,11.817378737425075,102.71495310825648,256246.6905715218,11.11667284642341,1.2519358745637887,normal,1,0.999773234128952,-1.8317719374126815,0.8960136930008205,0.09236818566361303,0.029927827081448078
2021-11-06,521.3611946488087,11.946537776553775,107.21562505126144,234639.5711367043,9.797438562596934,1.3801430099266487,normal,1,0.999773234128952,-1.386903837822255,2.0724016412164503,0.3314320643863307,0.13714697020299804
2020-01-24,300.55145372966683,10.94981877759124,93.4999741917654,272224.951036939,10.09386980412074,1.4075065039348542,normal,1,0.9992018043994904,0.00046899386073606664,2.785329618077694,0.6599625420268413,0.2848343641124967
2021-08-12,492.2713050083867,13.893876155140774,110.35249334723753,245679.4168911689,9.873753973777504,1.1286415330092825,normal,1,0.9997665286064148,-1.5791969746829535,1.7700233420313465,0.25717685136166324,0.1038478430976845
2020-07-28,389.0078176312491,14.87104703080018,109.37570137626558,268857.2382529386,11.62159729118342,1.1961257105010457,normal,1,0.9994736015796661,-0.7531821907922676,2.4827002859377783,0.49344035474092923,0.209986785883638
2020-03-04,315.0423261676945,13.063505636382768,82.51468026761819,240526.33406252004,10.624756420933144,1.2219302337200435,normal,1,0.9997190535068512,-0.6033457362033232,2.0982820257940267,0.4638226168219115,0.19655608396462704
2020-08-27,384.0174503224795,13.051759113466348,82.30924095110882,244112.9334090869,9.379384589230192,1.2701494781924714,normal,1,0.9997190535068512,-0.9866604670424644,2.084640986257745,0.3989191552170026,0.16744715468563656
2021-01-05,423.5930736744093,13.636965180891403,109.87334516589102,230960.0425517995,9.205609367708025,1.5076860370180505,normal,1,0.9997846782207489,-0.20175176913277992,3.6820879794338413,0.7532574434902023,0.3263270103441198
2022-01-14,550.864157171311,10.40640970777968,124.26716486345522,260431.0371182545,8.692203223348848,1.2972056965739722,normal,1,0.999773234128952,-0.2003144362592164,2.9610131010503666,0.6517601266036308,0.28081275749059337
2021-09-17,506.0089939204025,13.63312292955628,105.14254756017834,257127.51619743076,11.039804279057504,1.1316365717713612,normal,1,0.9997554421424866,-1.5815796887590285,1.4895190302243255,0.21721017660157754,0.08592960961030068
2020-08-03,375.5412309745464,12.547441503699336,98.06173861227197,277729.13249944616,6.413787094930846,1.1962106918283169,normal,1,0.9987160265445709,-0.4867447030096792,2.181614937738125,0.49473735168162614,0.21102302857209596
2021-06-03,476.9493716569034,12.761753634434436,88.99845767028305,260822.1898563601,7.920386937946231,1.2398147265122537,normal,1,0.9996910691261292,-1.3669986145662967,1.8118430999037674,0.29794138104578527,0.12217583872596874
2021-05-09,472.4654535342904,11.452017673031836,91.69555593443437,226974.3962870146,12.46950382808959,1.1342627446005276,normal,1,0.998995304107666,-1.0453383402627847,2.1919161322048137,0.4044133423049049,0.1703455241029315
2022-04-12,572.6211204154054,11.9708705911684,101.97292265631206,248448.53163564572,10.453368496989194,1.225617060569428,normal,1,0.9997784197330475,-1.4534315241903246,0.6738977328157654,0.12319238322195117,0.04374923855059634
2021-03-29,453.68819698248353,13.138732740453973,99.87911052153946,244377.6691506729,10.389684680540276,1.2969569025752907,normal,1,0.9997816383838654,-1.9063336992746196,1.48281715909744,0.16290730474943943,0.061559282460935616
2020-12-18,421.752146836811,9.009396536142816,100.20886488295962,245671.76956186444,14.368193466760912,1.2531026094894209,normal,1,0.996974527835846,-0.16744233941934228,3.0737880833021523,0.6730719930218105,0.29205026362967634
2021-07-03,480.1836335769882,12.031907365104091,96.07987360080872,222131.4782290257,10.48706040837269,1.1813321037686555,normal,1,0.9997884929180145,-1.3837883958718749,1.6173287844697202,0.2677395869893233,0.10857200696943531
2020-10-07,394.0047391178024,12.269841226730218,100.00527958856595,253960.30122000503,10.603400017803471,1.2279083858345186,normal,1,0.9997962415218353,-1.982787257707443,0.6010582982709547,0.025942216389237282,0.0001222550868988037
2020-09-04,379.15827041110254,9.839923676108558,99.90699678861384,205132.96043648917,9.074120975949484,1.091387370081859,normal,1,0.9997871220111847,-9.640176764946773e-05,2.895917051169375,0.6754719705688917,0.29143908695016596
2020-08-01,374.3359328972409,12.743522831958908,90.60096898891136,261368.8277488543,10.195340753496671,1.2356972759266929,normal,1,0.9997185170650482,-1.5087474212080156,1.2813802521912083,0.19981113472314066,0.07814836762619133
2020-05-17,344.1071562676924,9.80343767968527,104.67693171765433,274389.383730431,9.681275535708188,1.0779679310056025,normal,1,0.9991368651390076,-0.4757622480234387,2.4207267047395087,0.5302770675363155,0.22670993835009515
2020-10-29,404.5151109622125,12.183446254548423,91.30336918725304,243795.91699867533,13.338139051652664,1.0604551495244927,normal,1,0.9979456067085266,-1.214039605829683,2.34197177047988,0.39786632448597514,0.16803903261430028
2021-06-27,488.4091779197522,10.05475207806623,94.7396515733242,265880.9279482582,10.623305712009556,1.1187176409663435,normal,1,0.9996812641620636,-1.5143967169592352,2.005022531384876,0.3009786468439418,0.12354392262765357
2020-02-14,307.29037113826297,14.7699554940715,101.598563919974,212056.59883458543,8.37799827274231,1.237021188994174,normal,1,0.9997896254062653,-0.00025647385468108297,2.8023175460993444,0.6622401036177068,0.28550314829314655
2021-01-25,425.6525317600546,12.582867906796446,84.01875648116253,222730.31161919268,6.621633924065477,1.1177923988172072,normal,1,0.999706506729126,-0.1807175400198795,2.7773282435776294,0.6290645749539246,0.27067393456639915
2022-01-09,551.6791918156356,10.398700628618592,100.5493411099985,254390.7322321278,9.36529901551493,1.283783053522948,normal,1,0.9997784197330475,-1.4290639795355786,1.4886221585527317,0.24214208848760582,0.09709768057071845
2021-03-24,446.9301092397904,9.949681952376867,98.10879609222968,248340.0194716401,9.791314414026216,1.161432736902215,normal,1,0.9997790157794952,-1.7593967930757666,1.7226027690207855,0.22087951074328596,0.08756114634234577
2020-07-27,371.98569449382165,11.064346558956291,106.59245668432403,243249.8071300628,11.30995116844338,1.2955269237207203,normal,1,0.9997914731502533,-1.3828982712415918,1.6115262032775444,0.2670671729702797,0.10826864397348898
2020-07-17,366.36445849768046,13.374491512053725,98.36933036056236,245688.28720899468,8.0132826008361,1.21263141994832,normal,1,0.9997896254062653,-1.4855393778122958,1.2405312179714771,0.19786101276134083,0.07723108113182481
2021-10-30,509.65950023500943,9.656181214670186,106.83328992811067,256007.22079759493,7.757512519811216,1.123387916938933,normal,1,0.9997631311416626,-1.0215548249570015,2.206929858103296,0.41043921656059834,0.17258740711660944
2021-05-31,474.69590963111415,12.085519687345627,108.38940500469612,225150.6518848334,9.514602504349437,0.9895250494280984,normal,1,0.9997738301753998,-0.628885404949008,2.6966183471606753,0.5440432261838605,0.23250182352462068
2020-11-24,412.5755490296434,13.445818675192363,107.15381315441245,242352.89960213675,7.641261756734766,1.2923508616047368,normal,1,0.9997846782207489,-1.6006578223222188,1.9401840420361323,0.27765808693636346,0.11302270125605132
2021-03-25,444.5370803327132,11.662851897160976,109.2165011192446,236550.36659027188,10.786614100010649,1.2434502646091306,normal,1,0.9997835457324982,-1.7785025988236702,1.5779388971093493,0.19733038496192182,0.07699674460204783
2021-09-18,503.9507523169496,14.826879458901914,105.72057441714144,249963.9423862172,13.737635681087706,1.1726270747833238,normal,1,0.9974403381347656,-0.731664301713765,2.636904649435939,0.5187318161529202,0.2225498579139833
2021-08-06,505.9029637328484,11.400545721578096,99.5134764842955,263146.83468254405,8.83018469316446,1.093074550624492,normal,1,0.9997341930866241,-1.5577685082802262,1.4932967139592819,0.2216553495567674,0.08793600039954694
2022-04-06,583.5374602837147,11.196054832328928,114.0336997012519,247030.93406522975,10.700740432772676,1.148224255277778,normal,1,0.9997631311416626,-0.8496053663138388,1.7818084711705457,0.37871202635338574,0.15835789588368349
2020-11-10,411.310486360577,11.557575482561958,107.40824345420124,241246.01010480992,7.0019680790831975,1.230734561670797,normal,1,0.9997914731502533,-1.5510895465875225,1.7393574546559043,0.25746840012172445,0.10396363476281606
2020-05-16,341.4674932713555,10.161351505496487,102.53739661494572,278562.0488435951,9.084303227635022,1.2523223185737034,normal,1,0.9986859560012817,-0.6341078682969923,2.144256840844614,0.46525477144081306,0.1978182577850154
2022-04-23,583.224618252611,13.742817453912286,93.4791111140694,233839.35884522865,11.360460416835258,1.1438662003557794,normal,1,0.9997358620166779,-0.7275314370520931,1.9369491813465634,0.42065702743840283,0.17718641375217237
2020-12-27,428.13088032697055,12.114008087118616,102.46504778432003,245007.09393426235,13.780881370311564,1.1173888008285455,normal,1,0.9977185428142548,-1.3860641529771192,2.121909129983431,0.33855483204575143,0.1415743162994204
2021-05-08,460.2097080256168,12.204802996624109,91.91734278359074,240735.37484599452,10.443116947248422,1.2566771726184178,normal,1,0.9997535943984985,-1.8014087711744722,1.4243538221453371,0.17189820040286458,0.06560848770004354
2020-03-01,317.6263757518191,12.964084139801315,98.65691258529452,259442.9437633272,9.279921462486037,1.0929808437105668,normal,1,0.9997802078723907,-1.0488833857599609,1.481300656403395,0.3035730906809533,0.12464815353945904
2021-10-26,518.0153039008522,13.10526584563865,108.69156064389271,239364.68563554264,9.880347712940193,1.2794600382945212,normal,1,0.9997658729553223,-1.6950708831520656,1.4059636368967958,0.18677500165980565,0.07227330329669508
2021-06-09,466.1702502308264,9.050465115935998,106.68741655592513,235181.8998864888,7.808961222308875,1.0765488001577603,normal,1,0.9997738301753998,-0.6442047158210062,2.867707209931063,0.565664471596876,0.24219886106450386
2020-06-23,359.44797012568233,13.49440022917071,99.81291243554102,249534.11600693647,6.457862893823817,1.2822782780834,normal,1,0.9997896254062653,-0.9004665734303448,2.04520822279466,0.4075174724538047,0.17126112062681945
2021-06-20,474.56333918025433,11.62696331072468,105.00665721381208,265111.659597928,9.888159102955573,1.4185094895036112,normal,1,0.9996877610683441,-0.9295087259963295,2.450840090642289,0.4599747468405171,0.19484910594103763
2020-03-07,321.6644210272485,10.985411546911095,110.32546204341658,249495.8115294443,11.462760505149983,1.285246864343295,normal,1,0.9997603893280029,-0.8237444675940662,1.885950126316119,0.3976539071436389,0.16685489475887738
2022-03-31,571.0509326104548,12.769658697264124,107.04506539824725,257541.17211236223,12.73940221530837,1.222328091325537,normal,1,0.9988301396369934,-0.8541262880327771,1.6836523274831212,0.36412079117531815,0.15237358323984895
2022-02-16,558.050504708783,14.281974077883678,109.96858773465809,218415.29587239516,14.08413930585576,1.0737230224301435,normal,1,0.9969044029712677,-0.00015369803837073093,3.3534567866979885,0.7400149453653535,0.3221159708372077
2021-04-30,454.73522755879696,12.448938870609735,104.62060893251896,269958.6235605856,9.551362058243791,1.3635797806135814,normal,1,0.9994310140609741,-1.204855960060733,2.1252972283385407,0.3688054896669083,0.15411412613583564
2020-08-06,370.3206794799869,12.301648570072452,106.35418030209226,251471.01309308416,9.204640612770792,1.2722826894985513,normal,1,0.9997914731502533,-1.7238668726048418,1.107089488322128,0.13987688125130573,0.05122433362284108
2021-07-29,480.8241899733143,12.97242065076579,114.48499229892926,270331.6420165824,10.983011294493568,1.2100791072644803,normal,1,0.9993093609809875,-1.3262262565166965,1.9612131902910586,0.3257143188563887,0.13486090929394404
2020-12-12,408.2212023192097,12.05112520238884,83.99096021523485,267386.1109743385,11.075259805899758,0.9821788680268568,normal,1,0.9995408654212952,-0.7571703102526199,2.9544849766865093,0.5593472540837083,0.23950539445850105
2021-06-29,477.8842667704785,11.022964659312256,110.97152711753697,261578.80232255007,4.738539726341873,1.3071080500402803,normal,1,0.9997514486312866,-0.22956248843759486,3.0134609935619623,0.6543543054341914,0.28198930707291686
2022-03-11,571.6547115771547,12.525945148910338,81.23447293958125,267709.6136867822,10.974610474089989,1.1791331628779531,normal,1,0.9993865191936493,-0.4332163276092973,2.3816837336145635,0.5317589835458725,0.22722477900856475
2022-03-20,565.493593077334,10.538206042994036,112.74875041278722,241995.9954034125,11.752338334382465,1.1021259163690234,normal,1,0.9996505379676819,-0.5367143523250069,2.203630027308334,0.48963331795889464,0.20817318408213542
2022-02-17,559.2496348567245,13.49746634722194,102.80636404490136,267303.85514975386,10.590559881241736,1.1224125176833517,normal,1,0.9996048808097839,-1.058670403606114,1.6044068676604868,0.3193336222579505,0.13182188183571086
2021-02-02,432.2415388160061,12.401088471107856,93.58513090955692,248057.2412970484,13.286756311609068,1.2670911248276877,normal,1,0.9980635344982147,-1.3834313604082205,1.994702837824297,0.321040392324026,0.13351216881159497
2020-03-17,325.79674813318195,11.321540521126384,94.37831973421696,246157.3037125693,10.146393982003389,1.0823037887230031,normal,1,0.9997871220111847,-1.132577060196113,1.5015786691412594,0.2926830968251811,0.11975988865995739
2020-07-15,360.98671949307663,12.117952785474136,99.7347874075094,218738.3059075212,9.671329588229218,1.2510157468915184,normal,1,0.9997962415218353,-0.994745547879043,1.6191660416714166,0.33191883580653553,0.13735148069986794
2021-09-23,518.215048593966,9.347340951655722,89.80335661307885,226814.053199639,12.711145871420696,1.2843839509641737,normal,1,0.9984346926212311,-0.1383032681073768,2.93929313020154,0.6588842281704819,0.28481101195469655
2022-01-21,543.8533678506725,12.488694474873247,81.20075614860954,231172.96942039908,10.094986936503286,1.1461426326703374,normal,1,0.9996725022792816,-0.574961911833932,2.362842651284005,0.5058118651616287,0.21541601580211395
2021-07-24,490.303437835881,13.794947229968477,98.44101822063332,246764.9854367855,6.914393563514201,1.0821076508701677,normal,1,0.9997718632221222,-1.1716675555856026,2.2221383442499145,0.38792128238212886,0.16248296919230415
2021-02-09,438.26441651379537,10.652298027313444,104.72406277880376,255421.25975909652,11.18513454769466,1.2928245691344324,normal,1,0.9997835457324982,-1.7049906280068328,1.8069658537337179,0.24172092396468658,0.09690571445566837
2021-05-27,469.66176699592376,12.683831658122411,102.30070759191402,275008.36167326703,13.117578368993788,1.2008783654898147,normal,1,0.9909808337688446,-1.055563392876818,2.0986537009070587,0.38957534769099345,0.16849942819149707
2020-12-04,414.8566483726017,12.853474618777913,87.60892924346099,235559.01152073083,9.301121345566088,1.3350852330699006,normal,1,0.9997190535068512,-1.108183100470729,2.1394200398809455,0.3866814435756222,0.16195859253660816
2022-06-14,601.9087329752118,10.872046002391771,114.31366781831184,267196.6130560109,13.354754175610978,1.2803154742614022,normal,1,0.9969713985919952,-4.796904578041605e-05,2.720285732525993,0.650700831874847,0.2820187695866568
2020-08-15,370.36211037064265,10.868586224970963,112.38946352939438,253220.6977475579,10.975120594173438,1.151152391988964,normal,1,0.9997821152210236,-1.3512986055342253,1.7263167099901444,0.2884543399878595,0.11786631309605321
2021-10-31,528.7055876522708,11.206420983980555,97.9068618042064,251965.9777932377,11.858819969581631,1.0871937445192306,normal,1,0.9996080994606018,-1.4044678117419571,1.6617934426689727,0.2706152778204545,0.1099699782746662
2020-07-23,361.1872927597696,13.662274225106277,81.06385333046214,227242.3945499248,8.214424969016232,1.2577363525106662,normal,1,0.9997190535068512,-0.26900972757576014,2.6450316422147906,0.5958929207114622,0.2557890592283831
2022-01-15,544.9808471188823,12.642460645811472,104.32959825360696,232884.87235370887,10.054626759702876,1.1986695364621365,normal,1,0.9980992062886556,-1.5463426242420568,1.0233063217208476,0.15722363078338764,0.06001963787318849
2020-07-11,365.141658931997,13.091444315455467,111.88913371474644,261523.1082494761,10.514397940711854,1.2951306244299483,normal,1,0.9997527599334717,-1.2472821730407526,1.8937925122133727,0.32917278763934765,0.13614597861107136
2022-05-24,591.4917622435287,10.886294121452927,89.91445315923792,230949.08366931952,11.691605745125855,1.2431631629637596,normal,1,0.9995971024036407,-0.4263221588166579,2.0988763376319692,0.4929915751246811,0.20971140962077822
2022-03-05,559.5557851511288,12.189569369319615,108.48430882205284,257672.49363042795,11.679327728862376,1.3322744466885137,normal,1,0.9997085332870483,-0.9150459628292564,1.832681716577659,0.37513758199203606,0.1567875313491961
2022-02-13,561.3960353505744,14.423063534204164,126.20793091029977,239244.75776308097,11.988894751017815,1.159019875620647,normal,1,0.9995859265327454,-5.334057070527365e-05,3.304484395027607,0.7331221220135418,0.31741565444658854
2021-04-26,455.7339774410468,11.268132887781446,93.22435347664344,257832.13818900904,8.603600650777901,1.2887079776446286,normal,1,0.9997662305831909,-1.5625872157192209,1.6921559130829307,0.24891985403443428,0.10014479337323616
2022-04-14,578.1358080435999,13.199912852913076,116.9995737457638,281437.65252713737,8.893820366171735,1.1228259185403218,normal,1,0.9974467158317566,-0.03759093135863667,2.6448780597151647,0.6338935377978315,0.2741955786098409
2021-04-10,454.0675657954373,11.762205640459545,111.92507512477977,223722.56789872423,8.734239450230415,1.176428875514333,normal,1,0.9981071635087331,-1.3596529120201954,2.026496459879434,0.32943284021793695,0.13724996895256147
2022-06-04,604.5616790091028,9.813672750802604,103.16155957182778,230597.38562193856,6.810488083673335,1.2023195978557375,normal,1,0.999773234128952,-0.18598777319599424,2.5052622772961897,0.5898140098588263,0.253030184930608
2020-04-06,333.51619649099587,14.696529790274283,97.41203937332898,258596.917198618,8.856507916087878,1.1722455743684448,normal,1,0.9997802078723907,-0.8502594492834428,1.9462786550304054,0.40180897791077597,0.16870653537799438
2020-11-22,414.5780960805148,12.065717207968664,88.19187184691155,252856.35834887583,11.92060959256294,1.2084505145692863,normal,1,0.9995393753051758,-1.5679675598376543,1.6189208804317716,0.23770343156504165,0.09525038828491207
2020-10-21,399.8940874409488,9.610509399702496,110.39111787420268,235721.22309966647,9.213894485877198,1.1849883048746193,normal,1,0.9997914731502533,-1.1095620059771192,2.168359489382418,0.3905378355638041,0.1636447163214262
2020-07-29,372.93231684712543,11.71397639885498,83.92440135631026,241969.97369475663,8.012274650330294,1.1391649235320662,normal,1,0.9997157156467438,-0.8578173105063946,1.9831091248938317,0.40576347416447894,0.17051880563429814
2021-03-16,448.7501381456976,12.240860971574795,101.05894453115236,262701.5616282474,10.409517764803567,1.2587262413464175,normal,1,0.9997571110725403,-1.9375615956580807,1.2434564396905368,0.12400612370704654,0.04412698292852775
2022-02-22,564.3432513070643,12.486538922582405,112.23568882418628,249037.2375806677,10.39583333468415,1.2599577541245357,normal,1,0.999773234128952,-1.2923680176426293,1.425337970727735,0.25567283541128005,0.10316927496249018
2020-03-19,326.4877249060368,9.624145764771416,83.1656180777905,249073.53700209808,12.38341499421413,1.1433605408785277,normal,1,0.9990324676036835,-0.0716844329894144,2.7727170831970236,0.6463282283775276,0.27882103392024443
2020-09-22,382.1926747464605,15.659628609508909,94.17241342388418,246117.18399445253,8.543076756639314,1.2249548189598076,normal,1,0.9997849762439728,-0.7458978527972331,2.5498189931037603,0.5041066778002661,0.21458376207075705
2022-04-09,575.2317888578109,14.757275515192685,95.20507032600756,234230.35132540984,9.034344818386163,1.0253104308654444,normal,1,0.9997610449790955,-0.2094565021475283,2.8113597061755287,0.6291440997548614,0.2706768781548293
2020-05-21,353.58799408286933,11.31167360569659,96.08351432578208,227250.36175868812,11.04255981002763,1.2128617450404966,normal,1,0.9997962415218353,-1.0902366861393178,1.409325762798263,0.28662407176022703,0.11703696972110632
2021-08-05,497.37970465867375,14.590445776850109,103.43787881549883,217714.2468308623,8.307280560226054,1.208446678638995,normal,1,0.9997658729553223,-0.8118773970798596,2.46205959568145,0.48088457780190486,0.20418020996231298
2022-01-13,548.0726132043355,12.6785576943746,96.9151721154418,273829.4039206539,12.050218305163549,1.2654431027105622,normal,1,0.9981957972049713,-0.6998185748189281,1.796882732119005,0.4054488760020528,0.17128966074800683
2020-12-29,423.1431526038206,10.61898961038095,111.40149038521268,242060.01831327443,11.537679351937792,1.0649444035657016,normal,1,0.999719887971878,-1.1034559306725575,2.310281964231444,0.41156432330857373,0.1731179586581223
2020-03-06,328.4719676623202,14.16017582317421,83.37508011964326,262305.16018918686,7.484263688182224,1.1429359569799886,normal,1,0.9996629953384399,-0.2907255663064845,2.6417477948761223,0.5918616873441336,0.25401470293612505
2022-02-28,554.9877426071698,11.611642539443883,99.36475425384644,226036.0124560685,11.170598873032676,1.291041849968557,normal,1,0.9997784197330475,-1.0336968435265335,1.6989043697547432,0.3367690589704111,0.13953747844215844
2020-10-18,394.642892990777,9.998961757622691,103.00474359610828,259031.77480588725,11.16514263761761,1.1600121761331628,normal,1,0.9997821152210236,-1.445578844180886,1.7191181953300885,0.2719484159360085,0.11046347565057896
2021-08-26,508.001771051533,11.994938313883573,97.28344889673949,234613.70974539584,8.06051256073065,1.2078117735236016,normal,1,0.9997784197330475,-1.6561142797770696,1.2261589366447012,0.1678077000469101,0.06375902031113126
2022-05-07,588.3415049232001,13.429311820804408,108.90247500836507,251846.17302484272,7.333743290444387,1.1095052167061934,normal,1,0.9997554421424866,-0.8371159041618856,2.0718916737620017,0.4216906936371848,0.17763826061499088
2021-05-01,458.9473358012568,13.952611934098195,107.83390509282596,232048.1703036053,11.719169744687113,1.1778957536462948,normal,1,0.9996556043624878,-1.4630689237116963,2.053480573550362,0.31624858729061567,0.13040782250958013
2020-08-23,381.590062297352,13.446130752432536,127.59660038911078,272090.0601362647,9.204884469016555,1.2957839631108268,normal,1,0.9992368519306183,3.104624725391858e-05,3.4261252276303567,0.7502977887223381,0.3253283134152877
2020-09-07,377.12160914934816,10.51291147581554,108.25098264667636,268089.9177482022,8.950675185866395,1.3103933546701907,normal,1,0.9996033012866974,-1.092114709405274,2.103311968688038,0.3842271541313249,0.16092730538576536
