date,blockchain_size,difficulty,hash_rate,transaction_volume,median_confirmation_time,avg_block_size,attack_type
2020-07-27,371.98569449382165,11.064346558956291,106.59245668432405,243249.8071300628,11.30995116844338,1.2955269237207205,normal
2020-07-17,366.36445849768046,13.374491512053723,98.36933036056236,245688.28720899468,8.0132826008361,1.21263141994832,normal
2021-10-30,509.65950023500943,9.656181214670186,106.83328992811069,256007.22079759493,7.7575125198112165,1.123387916938933,normal
2021-05-31,474.69590963111415,12.085519687345627,108.38940500469613,225150.6518848334,9.514602504349437,0.9895250494280985,normal
2020-11-24,412.5755490296434,13.445818675192365,107.15381315441245,242352.89960213675,7.641261756734766,1.2923508616047368,normal
2021-03-25,444.5370803327132,11.662851897160975,109.2165011192446,236550.36659027188,10.786614100010647,1.2434502646091306,normal
2021-09-18,503.9507523169496,14.826879458901914,105.72057441714144,249963.94238621718,13.737635681087706,1.1726270747833238,normal
2021-08-06,505.90296373284843,11.400545721578096,99.5134764842955,263146.83468254405,8.83018469316446,1.0930745506244919,normal
2022-04-06,583.5374602837147,11.196054832328928,114.0336997012519,247030.93406522978,10.700740432772676,1.148224255277778,normal
2020-11-10,411.310486360577,11.557575482561958,107.40824345420125,241246.01010480992,7.0019680790831975,1.230734561670797,normal
2020-05-16,341.4674932713555,10.161351505496487,102.53739661494573,278562.0488435951,9.084303227635022,1.2523223185737034,normal
2022-04-23,583.224618252611,13.742817453912286,93.4791111140694,233839.35884522862,11.360460416835258,1.1438662003557794,normal
2020-12-27,428.13088032697055,12.114008087118616,102.46504778432005,245007.09393426235,13.780881370311565,1.1173888008285457,normal
2021-05-08,460.20970802561675,12.204802996624107,91.91734278359074,240735.37484599455,10.443116947248422,1.2566771726184178,normal
2020-03-01,317.6263757518191,12.964084139801315,98.65691258529452,259442.94376332717,9.279921462486035,1.0929808437105668,normal
2021-10-26,518.0153039008522,13.10526584563865,108.69156064389273,239364.68563554264,9.880347712940193,1.2794600382945212,normal
2021-06-09,466.1702502308264,9.050465115935998,106.68741655592513,235181.89988648877,7.808961222308875,1.0765488001577603,normal
2020-06-23,359.44797012568233,13.49440022917071,99.81291243554102,249534.11600693647,6.457862893823817,1.2822782780834001,normal
2021-06-20,474.56333918025433,11.62696331072468,105.00665721381209,265111.659597928,9.888159102955573,1.4185094895036112,normal
2020-03-07,321.6644210272485,10.985411546911095,110.32546204341658,249495.8115294443,11.462760505149985,1.285246864343295,normal
2022-03-31,571.0509326104548,12.769658697264124,107.04506539824723,257541.17211236223,12.73940221530837,1.222328091325537,normal
2022-02-16,558.050504708783,14.281974077883678,109.96858773465809,218415.29587239513,14.08413930585576,1.0737230224301435,normal
2021-01-16,424.14430484841944,4.90581479807225,194.04843179808563,350177.013043814,5.696064478888337,1.337391438521145,51percent
2021-04-30,454.73522755879696,12.448938870609737,104.62060893251896,269958.6235605856,9.551362058243791,1.3635797806135814,normal
2020-08-06,370.32067947998684,12.301648570072452,106.35418030209226,251471.01309308416,9.204640612770792,1.2722826894985513,normal
2021-07-29,480.8241899733143,12.97242065076579,114.48499229892926,270331.6420165824,10.983011294493567,1.2100791072644805,normal
2020-12-12,408.2212023192097,12.051125202388839,83.99096021523485,267386.1109743385,11.075259805899758,0.9821788680268569,normal
2021-06-29,477.8842667704785,11.022964659312256,110.97152711753695,261578.80232255012,4.738539726341873,1.3071080500402805,normal
2022-03-11,571.6547115771547,12.525945148910338,81.23447293958125,267709.6136867822,10.974610474089989,1.1791331628779533,normal
2022-03-20,565.493593077334,10.538206042994037,112.74875041278722,241995.9954034125,11.752338334382465,1.1021259163690234,normal
2022-02-17,559.2496348567245,13.497466347221941,102.80636404490136,267303.85514975386,10.590559881241736,1.1224125176833515,normal
2021-02-02,432.2415388160061,12.401088471107855,93.58513090955691,248057.2412970484,13.286756311609068,1.2670911248276875,normal
2020-03-17,325.79674813318195,11.321540521126385,94.37831973421697,246157.3037125693,10.146393982003389,1.0823037887230031,normal
2020-07-15,360.98671949307663,12.117952785474136,99.7347874075094,218738.30590752116,9.671329588229218,1.2510157468915184,normal
2021-09-23,518.215048593966,9.347340951655722,89.80335661307885,226814.053199639,12.711145871420696,1.2843839509641737,normal
2022-01-21,543.8533678506725,12.488694474873249,81.20075614860954,231172.96942039908,10.094986936503286,1.1461426326703374,normal
2021-07-24,490.303437835881,13.794947229968477,98.44101822063332,246764.9854367855,6.914393563514201,1.0821076508701675,normal
2021-02-09,438.26441651379537,10.652298027313444,104.72406277880377,255421.25975909655,11.18513454769466,1.2928245691344324,normal
2021-05-27,469.66176699592376,12.683831658122411,102.30070759191402,275008.36167326703,13.117578368993788,1.2008783654898147,normal
2020-12-04,414.8566483726017,12.853474618777913,87.60892924346099,235559.01152073083,9.301121345566088,1.3350852330699006,normal
2022-06-14,601.9087329752118,10.872046002391771,114.31366781831184,267196.6130560109,13.354754175610978,1.2803154742614022,normal
2020-08-15,370.36211037064265,10.868586224970963,112.38946352939438,253220.6977475579,10.975120594173438,1.151152391988964,normal
2021-10-31,528.7055876522708,11.206420983980557,97.90686180420639,251965.97779323772,11.858819969581631,1.0871937445192306,normal
2020-07-23,361.1872927597696,13.662274225106275,81.06385333046214,227242.39454992482,8.214424969016232,1.2577363525106662,normal
2022-01-15,544.9808471188823,12.642460645811473,104.32959825360696,232884.87235370892,10.054626759702877,1.1986695364621365,normal
2020-07-11,365.141658931997,13.091444315455469,111.88913371474644,261523.10824947606,10.514397940711854,1.2951306244299483,normal
2022-05-24,591.4917622435287,10.886294121452927,89.91445315923792,230949.08366931952,11.691605745125857,1.2431631629637596,normal
2022-03-05,559.5557851511288,12.189569369319617,108.48430882205284,257672.49363042793,11.679327728862377,1.3322744466885135,normal
2022-02-13,561.3960353505744,14.423063534204163,126.20793091029975,239244.75776308097,11.988894751017815,1.1590198756206467,normal
2021-04-26,455.7339774410468,11.268132887781446,93.22435347664344,257832.13818900904,8.603600650777901,1.2887079776446286,normal
2022-04-14,578.1358080435999,13.199912852913075,116.9995737457638,281437.65252713737,8.893820366171735,1.1228259185403218,normal
2021-04-10,454.0675657954373,11.762205640459545,111.92507512477975,223722.56789872423,8.734239450230415,1.176428875514333,normal
2022-03-18,833.924382747076,14.849822902342822,77.9443394290093,567171.9093354566,14.06830597016624,1.6926686860140214,DDoS
2022-06-04,604.5616790091028,9.813672750802604,103.16155957182778,230597.38562193856,6.810488083673335,1.2023195978557375,normal
2020-04-06,333.51619649099587,14.696529790274283,97.41203937332898,258596.917198618,8.856507916087878,1.1722455743684448,normal
2022-06-10,788.3961299964682,12.172539118721126,97.55919526325799,558134.5287832944,12.754665195663923,2.0578571452067327,DDoS
2020-11-22,414.5780960805148,12.065717207968664,88.19187184691155,252856.35834887586,11.92060959256294,1.2084505145692863,normal
2020-10-21,399.89408744094874,9.610509399702496,110.39111787420269,235721.22309966647,9.213894485877198,1.1849883048746193,normal
2020-07-29,372.93231684712543,11.71397639885498,83.92440135631026,241969.97369475666,8.012274650330294,1.1391649235320662,normal
2021-03-16,448.75013814569763,12.240860971574797,101.05894453115235,262701.5616282474,10.409517764803569,1.2587262413464175,normal
2022-02-22,564.3432513070643,12.486538922582405,112.23568882418627,249037.23758066772,10.39583333468415,1.2599577541245355,normal
2020-03-19,326.4877249060368,9.624145764771415,83.1656180777905,249073.53700209808,12.38341499421413,1.1433605408785277,normal
2020-09-22,382.1926747464605,15.659628609508909,94.17241342388418,246117.18399445253,8.543076756639314,1.2249548189598076,normal
2022-04-09,575.2317888578109,14.757275515192685,95.20507032600757,234230.35132540984,9.034344818386163,1.0253104308654444,normal
2021-03-04,704.1215024519873,10.185457885738339,81.33460048639384,540480.1985943961,17.00882569536304,1.753157365346575,DDoS
2020-05-21,353.58799408286933,11.31167360569659,96.08351432578209,227250.36175868814,11.04255981002763,1.2128617450404966,normal
2021-08-05,497.37970465867375,14.590445776850107,103.43787881549885,217714.2468308623,8.307280560226054,1.2084466786389947,normal
2022-01-13,548.0726132043355,12.6785576943746,96.9151721154418,273829.4039206539,12.050218305163547,1.2654431027105622,normal
2020-12-29,423.1431526038206,10.61898961038095,111.40149038521267,242060.01831327443,11.537679351937793,1.0649444035657016,normal
2020-03-06,328.4719676623202,14.16017582317421,83.37508011964326,262305.16018918686,7.484263688182224,1.1429359569799886,normal
2022-02-28,554.9877426071698,11.611642539443885,99.36475425384644,226036.0124560685,11.170598873032676,1.291041849968557,normal
2020-10-18,394.642892990777,9.998961757622693,103.00474359610828,259031.77480588725,11.16514263761761,1.1600121761331628,normal
2021-08-26,508.00177105153307,11.994938313883573,97.28344889673947,234613.70974539584,8.06051256073065,1.2078117735236016,normal
2022-05-07,588.3415049232001,13.429311820804408,108.90247500836509,251846.17302484272,7.333743290444387,1.1095052167061934,normal
2021-05-01,458.94733580125677,13.952611934098197,107.83390509282596,232048.17030360532,11.719169744687113,1.1778957536462948,normal
2020-08-23,381.590062297352,13.446130752432536,127.59660038911078,272090.0601362647,9.204884469016557,1.2957839631108268,normal
2020-09-07,377.12160914934816,10.512911475815539,108.25098264667635,268089.9177482022,8.950675185866395,1.3103933546701907,normal
2020-02-19,307.5363008917069,12.365009173984038,104.27194361871685,246932.93168520817,9.137748860849802,1.176893052254232,normal
2021-10-19,519.1229785688994,10.795231573979482,102.39404500535377,218068.98858377783,12.848991642493896,1.4918173555060092,normal
2020-11-05,402.1036084842154,14.62436511478041,106.03187431082343,242933.13022273182,8.526459728104756,1.1580565247341448,normal
2021-12-10,545.0784998614724,11.621469746810568,86.7754204325643,280702.93293579336,9.070837843768764,1.2062331349619122,normal
2020-10-02,394.07914918444203,11.57898738469984,96.8392714397295,251586.3068690722,12.383798668827145,1.2782629826316518,normal
2022-06-13,605.2422743767671,12.319794942356534,103.33859966568535,268888.498596802,11.71340496048511,1.0588943168933918,normal
2020-06-14,357.1250837225579,10.320495158060783,100.8958068125525,245382.87293291674,10.035226503867314,1.1842253016768514,normal
2021-05-28,466.65239303573196,15.247503517351626,104.97743089091394,272848.5793256839,6.939077180513246,1.1762316683039016,normal
2020-02-03,523.0222260680616,8.701791065069877,102.87124165201824,493355.3769471652,15.82799893289235,1.819615446089582,DDoS
2020-02-01,319.6062185087516,14.821735604160885,102.33216131263502,275275.21418062766,8.731428304621193,1.2945211534611483,normal
2021-11-04,522.7256655254159,9.382706717783826,86.18955396846225,450651.2967985498,19.98670092382735,1.1004826040100761,DoubleSpending
2021-02-08,432.56613537897755,11.763219707318413,90.43563623181991,396976.8694249043,20.52180688466421,1.2644518491645291,DoubleSpending
2021-06-02,473.35539345150653,14.292702639618797,94.4169824605397,238970.4480897707,9.090410565244614,1.2155324999199402,normal
2021-03-06,437.5764771808313,14.296126248515545,93.15370174239996,248661.48768667827,11.724447023773955,1.3096547118230253,normal
2020-04-19,336.0015190307353,11.197147182659148,101.42943094763707,241756.89588106697,10.078894096481479,1.1161107325974262,normal
2020-03-18,324.2001801553459,8.364181010056566,97.90778126255472,246377.53831193832,9.69951402240348,1.3820543907941816,normal
2021-02-16,429.8155248081684,14.08531132352597,108.82333062323409,245487.10379288762,8.03001374836597,1.2827115428565767,normal
2020-11-08,408.2427658383773,10.922389101646203,100.40919175395722,230692.54647123624,12.018943577191937,1.265945124111361,normal
2020-03-23,334.75320770980323,10.54953578530618,87.65651128120078,231951.98716916284,10.357389433620952,1.199404529078727,normal
2020-11-17,650.5503723494116,12.46473106534054,107.84604287898024,583598.3314840024,14.089159654909412,2.1984880800019964,DDoS
2021-10-11,520.0550029030438,13.840399835826462,93.0945894768374,247945.0676583631,9.884964493989074,1.232557781678707,normal
2021-11-24,534.336630203798,13.355902261629293,114.43632003468814,248865.01593511255,9.583063578919184,1.1408715211198106,normal
2020-12-26,422.73021421747944,12.837490368782584,88.88542043062968,254761.79891875264,8.536736522182943,1.15242045559951,normal
2021-05-02,457.10616432008146,14.342266795090278,97.48461113955504,263405.4653408367,10.159602968117467,1.206936980265807,normal
2021-04-09,454.2770694289652,13.794857252496737,106.8021610545045,232684.55997650523,8.016606673119378,1.1344312280538555,normal
2020-01-06,300.49783579367454,12.069654822234224,84.1586405699451,265676.3271112713,8.418201236664894,1.237940539760511,normal
2020-02-24,323.1750198594208,11.876773232411146,110.00582318042979,248890.78651587412,10.298726964542379,1.1920611575594298,normal
2022-01-04,550.0845990987528,11.497837001840189,95.82633186394915,284086.52080670325,10.94607656432043,1.2307832372513885,normal
2021-04-07,450.6726739060883,12.17937055262123,112.35782191822155,243113.64534671512,8.098178540625536,1.1876655935953888,normal
2020-11-19,418.2483657443895,12.620698646177248,97.37109170791733,267308.5110138362,6.776865281794344,1.1985901034093327,normal
2021-01-02,422.53237245997127,10.644138537802815,87.42422141085383,250276.02446175157,6.220701415807694,1.1963669391957659,normal
2020-04-07,333.67457558225647,12.961264291900514,115.98647170504717,223212.00262098832,10.665215020648395,1.3291273839015878,normal
2021-03-20,441.64227986121324,13.424331203161985,116.17212574968624,256483.94425951233,11.864869741909335,1.3748137069120836,normal
2021-07-30,493.39164342458065,11.818577777088327,96.40231354210914,267552.9806379491,9.981422876864368,1.204128745558744,normal
2022-06-16,600.0661602007984,10.805961214794767,86.87780806568594,265107.0000470974,12.153696289315361,1.2733054281465999,normal
2021-08-01,485.4880476365068,10.66876173329685,95.86534838876725,251193.96793564054,13.626815397030846,1.233443851484852,normal
2022-02-18,563.0588666056622,11.352569530922928,117.58620484195134,270795.2409589426,8.447001719013999,1.2078964045668084,normal
2020-01-26,308.89721584065165,9.715219642824337,104.41940649569409,250055.4350777177,8.104214565462028,1.3144293068559938,normal
2020-03-25,323.9886777029979,11.994596191364147,99.73594243041073,242691.9561820761,11.206189369897666,1.1811738664913694,normal
2020-01-11,301.01995269277865,11.538332647570499,95.1693894831656,237723.57001086997,10.068054822144465,1.0813006611694256,normal
2020-11-30,416.332773305576,10.794488148045403,96.45959289058976,250884.76332384397,10.120171989230327,1.0088683108337495,normal
2020-09-01,375.4223221916399,11.740392263574195,91.775800676178,254860.8554233234,13.217561711468747,1.3604339108308596,normal
2021-11-09,530.9297823995527,10.898112634802926,86.61394200276752,257589.483301838,9.863753149664094,1.1875113114649931,normal
2020-11-02,408.5017838782747,10.947012468289866,90.99379265352131,257290.54434126455,12.650864218190158,1.1260971341976767,normal
2021-08-14,494.8308451354737,16.38298519278908,90.7048913980759,287549.4740962797,34.333708581779995,1.1294226516904635,DoubleSpending
2020-04-28,345.09119972329813,11.51947903770852,98.3185618141521,255906.95947324377,9.637101861504966,1.198338965767409,normal
2020-10-17,395.7335822966007,12.15806325921894,103.2674476460232,272745.9108288036,11.385715168474874,1.1734395439713894,normal
2020-11-12,408.86026541264835,11.992322558209036,97.71400084659982,350339.50861280336,33.49614905718757,1.3320414009783834,DoubleSpending
2020-01-30,308.21895060587235,11.901374608390519,100.18849622944848,242720.41246948196,8.734489940229922,1.144901819646175,normal
2020-02-25,323.0101269582061,13.675943747382192,93.29379790923355,243225.10785760565,10.728280592109323,1.1699534051279297,normal
2021-02-21,439.73298941173124,11.542162943467998,99.33867385374178,238663.12749762455,11.392335994318579,1.1624366334234464,normal
2021-08-22,501.7752677599962,12.888790423801774,100.6934433703625,267059.71813547093,11.142358812438417,1.206807226924862,normal
2022-04-30,580.5327956993557,7.945151560501144,90.9224381985308,242028.18172961177,9.010069039263854,1.2613770855789908,normal
2021-01-03,423.29149506449056,10.89670508611535,97.65980140893019,253378.96175871324,14.030550220921281,1.2146935298386687,normal
2020-03-22,328.8155962279703,12.638186342677447,116.15582823548232,240253.521597276,9.212940288060542,1.101546594951803,normal
2021-09-21,515.3708463576495,10.320573850066483,96.6592276902006,262521.26989487326,10.017112161648699,1.2097827174707922,normal
2021-01-10,421.3023055670948,12.212575370459858,120.89538721694774,277270.92883836734,10.38315479238818,1.0985520273292586,normal
2022-05-12,595.3904737263389,12.11315045835239,105.97228218253385,217151.1744253217,11.686210664646481,1.2061883352887135,normal
2021-03-02,437.3333359785233,10.590996909271869,114.19603004513637,221359.65868739062,8.437687243737772,1.1551457163472139,normal
2022-02-26,800.2232580895403,12.301739483809259,97.97019362604343,625745.7558258622,10.914959515491956,2.56975408876158,DDoS
2021-07-23,488.1200744040426,12.666904002330211,112.35811620006939,259697.34306588655,8.576053545482154,1.2289183673118724,normal
2021-11-28,526.3362007498866,15.086243204567548,97.20239831504166,272336.69662492437,10.252535472468136,1.166310487321486,normal
2020-10-13,394.6804516104728,10.526268909692536,94.9185980235269,248159.36599606412,5.607744357800107,1.2730958976376217,normal
2021-12-15,538.0765650863185,11.729280129614061,98.745457399971,241748.2707559519,9.181383051808558,1.2360393395018079,normal
2021-06-23,476.9820590061106,13.102316679074725,93.39678860526553,264068.7330626598,10.008459717988304,1.23831681897589,normal
2020-12-23,417.68907610462065,12.628528514049068,96.82284903243766,253065.83547404464,9.520996155956501,1.2948813096471619,normal
2022-02-07,553.1499255564449,13.260930039756829,108.58451116656666,243181.78421884833,8.655028807987328,1.0664137595831387,normal
2022-04-25,584.4422340730997,12.357553474102177,92.15238091872297,254696.98210019732,8.477289460382119,1.3674859672914064,normal
2021-12-19,537.7814940001098,11.360463605691685,97.70200369424806,230610.61979271605,10.308987331190503,1.1486099373351157,normal
2021-01-29,437.37662218313926,12.122744037821347,101.89706167610396,237041.75559115352,5.869833907487359,1.093577999318265,normal
2021-05-15,471.48294557970496,10.42963352597709,110.51947617722918,252777.6330524487,6.999556277106128,1.1576240317977295,normal
2020-12-31,419.7958998652649,9.87942825464253,89.84905808172131,254823.8981700886,10.726231255489047,1.0315332422773613,normal
2021-12-31,544.5832307248766,12.727099225941712,104.73632076811454,256998.17967175192,11.362724653150611,1.3807608507769262,normal
2021-04-27,452.8131521584452,15.235962319898256,111.94109403047372,233444.95257204445,13.357349346745131,1.2286774112382586,normal
2021-02-13,439.057177485088,12.71204734931993,99.99291405423354,221952.75490701754,11.266653652142477,1.117646502937415,normal
2021-04-18,464.6764180557988,9.579657903184888,100.34152417488025,261640.41870765213,9.710190841837138,0.9914102122266663,normal
2020-10-19,394.4947779950342,11.09794853407318,106.22207144043402,251080.55291925618,8.400118986596132,1.1885359164493607,normal
2020-01-08,306.1731024555532,13.119380349040831,105.08725023229934,250358.54564927434,12.163969618499884,1.2265616993172532,normal
2021-03-27,455.2762677760323,9.297029343629971,115.11154930247348,244461.8919932883,10.362502325204101,1.3253132824768243,normal
2020-06-04,348.15238084090265,10.992564948092923,113.74438093170818,242302.05453229905,6.062153715167834,1.415492867738314,normal
2020-12-17,424.50692568986454,13.250293442413387,116.61470165728018,239358.3849635868,8.33143637993075,1.4549009708717722,normal
2021-03-05,673.3924798339046,12.899893094994306,110.07513689836922,557235.6377684225,17.26760614300312,2.1684727253587464,DDoS
2020-04-11,331.60088907026665,13.386950524369153,96.6618051024399,290395.50495970744,12.905233490972359,1.2937477492506924,normal
2020-07-18,360.6922675319815,12.51973271384699,92.55097355193551,254309.93356604513,7.968242346020043,1.153086914578959,normal
2021-09-05,498.9331776778574,9.200195074390411,90.82497178985736,234778.60760221223,6.281326456679885,1.059576043373841,normal
2021-06-12,477.4943855898087,11.668119564621342,106.95537757565778,261690.23505857997,8.529597930473507,1.3288075724852377,normal
2022-03-26,564.5410524173512,11.864200076543758,106.68340488718081,257131.46023789936,11.217810712509264,1.1739690958728561,normal
2021-01-15,422.6089547490516,11.910957411568141,98.09960964998506,362086.08010262373,33.12831240038353,1.2993782214530438,DoubleSpending
2020-10-27,395.96625965061764,12.187836753971862,103.76409526097517,221382.88663183912,8.887762506478438,1.2507020272135356,normal
2021-02-20,446.57667200219544,10.402329505386941,95.63280263959405,247085.9630203222,9.038332420976042,1.3062657290787527,normal
2022-05-28,592.9100990902703,11.35604666322411,100.95344199441308,237769.36557525818,7.211009862281477,1.2608735589124416,normal
2020-11-15,405.8008976313874,15.217723691660083,98.08972237399831,258276.1119986638,9.881169637455011,1.1720492536703466,normal
2020-01-03,303.90585092187166,12.043117234402226,92.91593233089537,280184.0566855115,14.099624191571852,1.041641161021242,normal
2020-09-11,377.16399555398965,14.463022740204554,86.54129076526785,235766.25218762745,9.268988126029468,1.1465243329155677,normal
