price,volume,tx_count,fee,difficulty,spread,attack_type,is_anomaly
49887.61206892575,1174.0135461377508,526.0561214189669,0.00018694256759266658,1000373348559.7114,0.4410887867218873,normal,0
50290.296020337104,815.8652813841268,449.89062721092637,4.717211786198736e-05,1000097670376.7483,0.45286842788488824,normal,0
49915.19600475328,735.3820413185003,484.601923518048,0.00011102707135069334,999163079296.2037,0.4033843276629583,normal,0
49753.160125060116,1065.7524820606961,520.3526143562268,8.167464898159742e-05,999916282040.1508,0.44490181964617503,normal,0
49782.927861666336,1365.2019427093874,550.3756844918461,8.757356909627753e-05,1000172254386.411,0.18232961868039993,normal,0
49755.43203794962,1084.7198131186922,497.7294391033881,9.255153451163516e-05,999283956563.7241,0.4313284656996705,normal,0
49961.63890208639,1047.7578318053027,523.3846585882717,3.519416678750528e-05,1000370061115.2689,0.44220792231672895,normal,0
49686.198188098424,1209.4196605224308,499.27738645608605,0.00014269879882761118,999603770321.8982,0.5500143033113883,normal,0
49807.92168086898,754.8468673995318,459.5198240039177,8.324311094142742e-05,999304305122.803,0.6173442276632445,normal,0
49432.727566976784,806.6047713741574,547.6568316956623,8.352761068264543e-05,999896568775.7097,0.43331512830484364,normal,0
49806.83139797234,883.8953100390554,533.296212602723,4.2281866588350785e-05,999920932658.1355,0.49241285493149767,normal,0
49624.29845983619,1011.4026249794169,411.07062079967415,9.028654340107404e-05,1000311109991.1432,0.6320414009783835,normal,0
50133.38384989141,877.3194672918121,428.8021423774927,8.287253995711175e-05,997803872178.9,0.42091182083054346,normal,0
50186.597007926175,1088.0949475920797,556.0515333662236,0.00029631188532181635,999818496837.8644,0.5158089225323185,normal,0
49367.69926269432,885.7642020434406,548.4728600263369,0.00013110349951530245,998888419750.4865,0.608005605913931,normal,0
50058.67040796748,1417.6749409561455,454.71338495686905,0.00011749000122839538,1000444773807.8315,0.341641161021242,normal,0
50223.89358510777,879.7264712097573,473.79558010327037,0.00013841036083158688,1000321678541.3765,0.5545786713532356,normal,0
50040.335419510586,975.8103702784437,445.4149561930343,2.6660740469216154e-05,999218843621.8689,0.3659927928876065,normal,0
49388.966609788746,1070.4110793028594,496.966959309269,0.00017596419618208845,999372686554.0487,0.5047493468251643,normal,0
49448.63777936991,1229.727469885743,449.01678306539424,0.00010150157395820411,1000002287936.1436,0.5887079776446287,normal,0
50352.82872459902,819.218471707042,450.2825312695744,7.148243167931598e-05,999876271053.7252,0.6665351917623531,normal,0
49459.770982997004,1113.9534560464408,420.9404648983933,0.00010859196698967657,1000500240469.4365,0.5591442151751855,normal,0
50242.30564293924,804.0148850435511,520.9379980063749,6.087007012907055e-05,99906440524.05951,0.6711028809190788,51_percent,1
49733.26261889346,1354.4503193339488,453.5244569903795,0.00024342015278333844,1001420504287.2711,0.47943721463567524,normal,0
50157.771435911716,975.1428445675127,2175.3987396485886,0.00015799199831941722,998602194521.5757,0.6092106783982426,ddos,1
50020.989332490164,1455.1650855295275,2552.5781429771196,0.00010535849576297981,999898005283.364,0.6290758424122428,ddos,1
50781.782286032016,1038.4098232980064,535.7690657720622,0.00012717396893350465,1001181891092.96,0.5861436525632805,normal,0
50007.85587972355,913.6759374563903,443.4555782337042,6.358638987966935e-05,1000008556080.8243,0.6478071898356444,normal,0
49430.05105595323,984.4325605974396,438.1168788836351,4.9262025340707394e-05,998163640216.2296,0.47623166830390157,normal,0
49660.815832024135,1033.6921952539228,647.4547212654363,0.00010392885148595749,1000494063918.9755,0.5709352514455317,normal,0
49658.74305281309,883.3845122862123,450.9417234430159,0.00017474691137266178,998876505966.7604,0.5619738784702869,normal,0
49971.56720600495,935.0337232982755,546.8785068813279,0.00010970538154766788,1000039447048.2407,0.5655403829850237,normal,0
49655.11012848216,992.2983060998586,494.51950980370844,0.00012790697572592533,998520555776.8602,0.5680230208417629,normal,0
50022.53750525692,677.2877204246518,490.93879133909485,0.00018159284495445545,998388432640.8972,0.5019381237698025,normal,0
49750.00692606655,1028.1772493822407,451.81205368946945,7.910452271170547e-05,1000633661024.774,0.6096547118230253,normal,0
49449.806074741,1039.51992093848,540.5404136579891,0.0001766183862339058,999243236022.9841,0.49389243286476237,normal,0
49920.01729422051,1201.963417868527,510.66468536864693,7.43401817743302e-05,1000307612668.1892,0.4699534051279296,normal,0
50242.44942542189,1327.8233610888135,438.9643787042921,0.00017363353378754912,999449448068.2915,0.20857440101830588,normal,0
49464.38231940394,785.9830467347695,462.40153341305904,6.0761904593614834e-05,1001935154040.0602,0.5027313379851439,normal,0
49608.45387640766,909.5387361501846,445.4800461278577,0.00011748250236498469,999802062271.0153,0.2628340639141108,normal,0
50208.90023881646,1002.0705239686761,579.0270343284187,7.082003368269975e-05,999628142117.7213,0.5081278422056199,normal,0
49885.8068817202,1191.0610417141022,507.16942336711253,0.0001415095905931305,1000448635764.5145,0.3846507574015216,normal,0
50270.44871520353,931.1872086591547,489.30624162226803,0.00010757015239758663,99924029522.60234,0.5331647667125763,51_percent,1
49412.39554934812,1184.9267365825538,588.7655446304756,0.00015454902125929836,998432140574.6345,0.6071929865211797,normal,0
49801.16105616288,1358.9115727035576,554.2991058087516,4.440164871129182e-05,1001063940987.5609,0.4898719281298467,normal,0
50126.92905467956,856.3185468861604,519.5232424964445,6.345218621422633e-05,999186985627.7399,0.644194500580189,normal,0
50041.29569179341,800.357548297719,522.9497000837146,0.00011834070216427212,99742354333.90088,0.48317408655124583,51_percent,1
49611.7525315105,839.364209863931,541.4866208939587,6.438896181754745e-05,1001356583385.828,0.6060089739908665,normal,0
49914.68016009864,1415.3495967121682,494.7025822847932,4.789777938784486e-05,1000744185710.3151,0.5553388983074427,normal,0
50400.86695808084,1113.796615837055,477.3375795488493,1.8025791873728297e-05,1000181062742.7711,0.2982661201877589,normal,0
49604.01783920829,1313.1048058468682,478.534888774137,7.784779894357589e-05,1001153590343.3169,0.669943598300871,normal,0
49971.38482274106,1334.971934582813,536.9837734058917,0.0037400002304653138,999387016728.7294,0.4978755220723758,double_spend,1
49917.6056281055,983.8566839782835,481.5194831978183,5.757856829045927e-05,998885953549.838,0.6677377087805489,normal,0
49399.567279862444,1004.1587415350816,460.8117167206802,4.233247447020203e-05,999485217325.0852,0.5808036189402072,normal,0
49571.47691855941,1217.7497239408372,572.4249614946464,5.060633295496254e-05,1000113140457.053,0.44987658922097873,normal,0
49859.80999881839,771.662177173299,448.53142459089645,0.0001591746833444964,1000749900239.4237,0.44817473611387976,normal,0
49573.54658179705,1130.0402355917322,491.99336022166796,5.7618303569045765e-05,1000496199187.3633,0.6948342644789813,normal,0
50128.29881591478,957.7231540364062,2044.333623437244,7.470169005060723e-05,1001202576505.2252,0.4452094695793065,ddos,1
50184.44156340358,890.7511103495035,574.2058014267982,7.222266102565667e-05,1001325432109.0951,0.35027423548213554,normal,0
49430.247877303984,1360.1880865821631,464.042334037879,3.837383426157454e-05,1000424393937.861,0.5032407013340137,normal,0
50139.528376640046,1429.0298255546777,546.3107701120796,0.00016479358909315072,999447079162.6327,0.48941812425023024,normal,0
50074.10323860409,1024.6959618329188,2948.666297960194,0.00014136180538287116,1002068226041.5059,0.41813949733399214,ddos,1
50312.80859167986,802.0743726859325,553.010495374944,3.737524213626174e-05,1000793175688.2186,0.48117386649136934,normal,0
50083.39617953088,925.4333695816466,496.4200374070967,0.0001261071272966968,998583772944.2074,0.637391438521145,normal,0
49994.345510250336,1010.3891771614599,482.84038622512946,5.366508455763446e-05,999964992389.9938,0.45413613638989153,normal,0
49788.99355973297,770.7309213962624,480.5740773455557,0.00018520527581277456,1000072874098.0155,0.614429306855994,normal,0
50240.089851264405,726.6242603169158,467.9256545477845,0.00012127449666201152,1000429340822.8018,0.4131739038401668,normal,0
49663.87244049508,1336.7855382915736,527.3142124001849,0.00012074327501809553,1001068379333.694,0.36430644303004245,normal,0
49951.057750541826,1145.525908727396,513.4563470622554,7.93501088928283e-05,999010042207.448,0.4410667768572638,normal,0
49483.826514466746,606.7286821247997,445.70874355574074,0.00013698265758623358,1000191577396.1941,0.5241240248406729,normal,0
50371.250834328195,1066.1760464428914,518.8204763048758,0.0001602997258273408,998611457446.1688,0.4751384146233323,normal,0
49703.23967007806,795.162635134159,444.173778002567,6.32348269659024e-05,998810767534.9229,0.6351114089986716,normal,0
49906.66950076412,1199.6020219719305,411.3483765896559,0.00010919172581612523,1000408052846.8368,0.4041221543813225,normal,0
50240.57191575606,806.331109027273,411.54620475554407,0.00011914944923704643,998651952888.0598,0.3920157552218513,normal,0
49671.131271441904,766.0166328579423,544.5099205562393,0.00010923552373905417,1001139555536.0255,0.5982683142769941,normal,0
49751.92375237669,1412.5049838486289,501.26942102712053,0.0001251392213447597,999583374694.3845,0.6623884992811152,normal,0
50086.53822261165,914.1188917749494,456.643489214455,7.878818333009783e-05,1000329106778.7101,0.5937477492506925,normal,0
49843.68765511607,1040.2319311745678,545.9227221971207,0.00010390715314848237,999652697711.0421,0.5505021088273767,normal,0
49637.70480974698,1059.8585160812984,536.5382059533263,0.00011549994915827776,1000388312005.4235,0.46943893858461966,normal,0
50181.521840370064,941.0100643415944,513.2681174699815,0.00013427538693951022,1000225761523.1117,0.5055863939844497,normal,0
49585.40612989903,710.3972199167513,424.7639812984499,0.00010986461328156033,999638689438.0327,0.5754733298067809,normal,0
49984.439714279644,430.29147587398495,611.5650073096316,5.978421201700039e-05,1000111372601.8401,0.6849362141386381,normal,0
50012.77041176417,1025.0449005295814,541.2549132333818,9.77243877349379e-05,999414072326.6823,0.47840394796497676,normal,0
50178.17886583282,832.9305893480486,571.137406804997,0.00010490337697694724,1000664702745.3331,0.4983389657674091,normal,0
50436.23028428338,870.1444909867986,551.9555893710134,0.00011620285141107804,1000007880184.6947,0.5637324683023073,normal,0
50026.967384339,1239.3143003328983,476.49789261202494,2.4276484540961657e-05,998500984039.5416,0.4005571478200208,normal,0
49667.83636556602,966.5756572427177,476.7797868845306,0.00010206628161353092,1000242882013.1503,0.30886831083374955,normal,0
49610.36775293895,925.5586447857894,555.8699407951231,0.00011418755118307506,999554056286.1388,0.5447393937068976,normal,0
50408.249398463406,970.5995996743022,560.1942218584409,0.00011073565915852632,998771556168.7343,0.42670311008762407,normal,0
49706.832890259335,1369.3414651472067,419.1844695781706,6.871613562518938e-05,1000889037122.2799,0.5203235954586031,normal,0
49513.454367806145,1276.4317982075054,453.6323432904713,0.00014242154411026425,1000695402474.5503,0.6206608154863915,normal,0
50079.3064497107,939.5060627023744,486.66738353827924,0.00010852318854982855,999837876024.5201,0.5034008096228146,normal,0
49990.1188450925,935.535906157732,524.1343943604606,4.879857045568103e-05,1000519902139.5288,0.5100791072644806,normal,0
49979.64701678795,922.4596880128032,495.47333588479194,7.959495804198897e-05,999852974576.5691,0.5493560204334291,normal,0
49368.943050890855,1078.69707708435,466.46898954616773,0.00015225442370423768,999967719388.9506,0.5846882103884914,normal,0
49688.755039198484,979.9691847040094,463.9131223331373,0.0001301623750285697,998499778138.5531,0.5240205843946223,normal,0
50321.39002428069,1245.5337984946584,440.5294053566336,5.255417395875814e-05,999107212484.508,0.5703440133138894,normal,0
49597.77151175331,1117.2728037510187,570.0799296473215,6.439130679119782e-05,999679702195.4634,0.4470533036492992,normal,0
50298.04730676347,858.9976288483183,483.5690762125508,0.00015678100735914722,1000654975584.2217,0.5246083615316409,normal,0
49969.71369848087,1069.2976951795986,497.4303138205757,0.00011505536695958711,999568874430.4249,0.38058105989077107,normal,0
49971.171245587786,960.7300301830044,504.8991576735448,0.00010907133100569857,1000457805609.9258,0.5001325688734407,normal,0
49378.39431326919,1011.9260739840348,440.318158412176,0.00020061352228503828,1000346709977.605,0.4120717217588012,normal,0
49411.79960166742,1005.3771677989062,489.59415713637304,0.00013062343970068012,999839639918.9552,0.5585299436516338,normal,0
49323.652734918025,983.5697643214862,409.84301618720275,6.710827230739316e-05,999498215807.1885,0.5404212865277332,normal,0
49562.8934427511,785.5721976028786,587.479195210271,0.00017092656725740184,1000618886298.0232,0.29006437355809744,normal,0
49651.77697480822,1158.8529359243655,552.3658853310724,8.921661812261839e-05,999392353654.6266,0.6528747850540908,normal,0
49804.36959588547,764.1920417680395,479.1316593197458,0.00015529502121786545,998436965693.4287,0.5956295002091346,normal,0
50132.3670621024,861.4189604408185,493.13141058003015,0.00011792268091048102,999988907996.0514,0.2980072667843864,normal,0
50043.819602132484,1110.4979908834296,499.5349839430693,0.00018623483248805545,1000178476663.8854,0.6291273839015878,normal,0
49724.1839737934,1093.7548512150047,427.5177390150735,0.00013859600774183376,998968044757.9055,0.6040061819902576,normal,0
49718.09697213185,1113.1019291263087,599.7833744891982,4.8072808957801384e-05,998633141636.7191,0.6181567716419146,normal,0
49484.9580487926,1141.8007515177023,544.8419657932766,5.258259978878996e-05,998252363490.1718,0.6195480650825479,normal,0
50290.49387491692,987.4813744200956,434.5589800440444,7.076911346714002e-05,998213624534.6453,0.4415544708149562,normal,0
49668.87570570089,786.4934171491454,404.0163421901172,0.00018981804114634817,999936876986.8888,0.53831681897589,normal,0
49557.73379246882,954.7042216196946,583.6726045149269,0.00011838099201048554,999937360422.6727,0.5326855400610437,normal,0
50389.081401669246,1046.7571823581495,422.31206169919676,9.065519209190077e-05,999006641300.4181,0.33832866250519855,normal,0
50045.87165804304,911.3435497616979,604.9860894583258,0.00011126320586237749,1000949594571.3645,0.6029413100955326,normal,0
49772.45439713839,952.2135801660611,508.7605709454256,9.612782696370033e-05,997608043795.687,0.38210765087016746,normal,0
49731.78148149176,902.4177183708595,539.5312799581384,0.00010701799349240235,1001528031359.3878,0.5291563676681973,normal,0
49767.87507275789,1136.3782979252624,539.9970950971025,0.0001548234616905442,1002272434720.4469,0.42209072606232995,normal,0
50318.304503369916,1189.9108270882648,509.48530838051977,0.0001357304895318309,999606947242.9386,0.6604339108308597,normal,0
49739.6612957591,879.5575879276439,495.82810151048193,9.135991313017678e-05,1001234751914.0448,0.6748137069120835,normal,0
50097.568287692375,670.9202506086217,453.0048449445568,0.0001340679755221474,997867404373.8452,0.5219302337200437,normal,0
49740.490624905506,800.3229121623417,453.90700934373433,0.0001220653575849623,1000595490897.6393,0.42602288360270324,normal,0
49968.687993700085,1199.253363889428,603.7041334874987,7.544231264289477e-05,1001897767016.746,0.5845802872562929,normal,0
50329.111818846235,1064.3395612392028,417.84055944229164,9.223704755876257e-05,998566848185.4753,0.4530869145789591,normal,0
49666.34058331711,681.0593865466409,462.07523326499654,0.00010947399106105404,999775681029.122,0.5543390827871809,normal,0
49810.81061591957,1237.8940977849281,536.2547893423998,0.00019520682947865036,1002485189916.6788,0.5216683118964286,normal,0
50040.90504277158,813.3464081853608,496.69336926870886,0.00010092008153917192,1000548319627.5544,0.47472367449038144,normal,0
49559.947775476096,1152.0829312288595,500.9424811472424,8.682758919588754e-05,998948690088.3606,0.42235008595069995,normal,0
49844.647065743266,711.9898234811411,455.9062674386141,5.8136878447514986e-05,1000332607510.3242,0.49426092969984575,normal,0
49884.677491481605,872.2076504620995,460.37900395000196,4.4756860346873994e-05,999083679080.9266,0.5872824351005634,normal,0
50053.573315680806,1086.0083294382139,424.85148358024236,8.240393410917455e-05,1000266818396.2954,0.34052440418366675,normal,0
49635.33487618116,1148.4190744018615,439.44140353596094,9.070771239036264e-05,1000060085994.6151,0.7755217743719902,normal,0
50115.64344178527,996.9380301654008,437.4796133015141,0.00011587266306250877,998584732808.0758,0.3730001402606124,normal,0
50007.8109540351,659.6195539963329,445.18898375657176,0.005957152409987866,1000107057452.9923,0.6090183471020447,double_spend,1
50630.24540086194,842.8021078984101,482.2979644529488,1.72556281885852e-05,999029875739.6204,0.3962933926430004,normal,0
49986.379499169816,789.2329009271309,437.88767332253855,0.0016195619637030096,999313950242.9648,0.4963410025657069,double_spend,1
49697.42522697066,1520.336622836079,512.5100103125848,8.12588971689097e-05,1000472630345.8434,0.5148876803917691,normal,0
50121.424277273574,1108.6596058072776,484.81369856116675,0.00011647543677865046,999551775383.6998,0.6311693449272662,normal,0
49492.496769698286,990.8827967289004,553.8003569299299,0.00010078091669748015,999816849528.9467,0.40596010835156465,normal,0
49404.66062179217,1139.644662722718,550.0291159021489,0.00011246542978208645,998159922255.4943,0.4874825571616836,normal,0
49651.41884162677,1241.6732461186284,456.86121179784396,5.842489597070814e-06,1002814654444.4725,0.3879952577530128,normal,0
50055.73011645227,751.227352921743,542.5448981083986,7.323324564918885e-05,1000322082310.767,0.5067838513916938,normal,0
50069.09745237903,1243.4317041650993,521.004724522592,8.60094828811497e-05,1001868817840.5438,0.504128745558744,normal,0
49800.72842877546,795.4414869603189,459.7064966751906,7.573470823160658e-05,998933765068.1008,0.45171724091930815,normal,0
49608.64923649091,1174.491465656029,505.75130395737085,8.909770523038131e-05,999786543220.6495,0.5191897735873036,normal,0
49426.35824763355,1209.910543063867,514.4346814639929,8.242928821431338e-05,999886871947.4843,0.554090851856099,normal,0
50642.104286362744,936.7183100610396,486.8554585395866,0.0001993637999615404,1000182501030.5992,0.39448923245195505,normal,0
49575.45636427129,1312.3022393453705,452.30302903016775,0.00016094853948968318,998667222602.5204,0.4349340172631616,normal,0
49507.798155378754,914.7284807588914,534.1664496405534,0.00015609289281152356,1000986376505.9059,0.5155324999199401,normal,0
49895.8827621418,945.0395390494624,628.5997658747484,0.0010426154186389354,999942958833.1471,0.529353752996864,double_spend,1
50349.65100346675,848.850968101431,511.5350452859342,0.00019438438286700953,998892843183.1975,0.5577978523639557,normal,0
49557.212089048524,926.9356897375783,580.8606287484312,5.68058519705117e-05,999587779254.9756,0.48498830487461936,normal,0
49562.08314183869,935.4640322315729,369.7893071686433,0.00012253017064312694,1001116833775.5299,0.6427305364289216,normal,0
49690.776926260754,919.2703073516006,542.9793943489901,3.289361257574425e-05,1000359475797.5471,0.7394361900582451,normal,0
49446.89346346087,1091.3506438307568,525.4362511614967,0.00014451237504182544,999938996028.1447,0.467593182479103,normal,0
49593.19517048527,1234.694771497065,548.9429025390898,6.361371017574765e-06,999528736259.2975,0.5075694940005093,normal,0
50071.12433791783,719.4789456400613,513.1280664500963,7.749935710020932e-05,1000277358461.9647,0.5686353555014533,normal,0
50377.25827824732,797.0486538614266,443.05834411096157,9.047484470010943e-05,999759334825.4697,0.6389024362962762,normal,0
50064.736945630284,968.294085394606,513.2939114826024,0.00011607966056696194,999908155235.665,0.5249548189598077,normal,0
50092.844845717205,1090.7171047018437,2510.0020959862436,7.043576055990528e-05,999071207918.5475,0.3517015568017582,ddos,1
49638.512212807116,1216.0096131429298,536.0781252563072,0.0001237583873247691,1000491505647.2468,0.3765488001577604,normal,0
50050.30691949704,872.5225745386965,531.7360734280885,0.00019354825876858911,1000195481731.5533,0.5209534230262794,normal,0
50048.065713086624,1085.5628790305807,443.72064429840157,0.005028314852694634,999382787753.352,0.565964999808237,double_spend,1
49430.14317001204,1411.4990939423396,488.2796099841839,5.2724656002863446e-05,999905175768.7191,0.8112910201043841,normal,0
49636.386886363616,894.189464530741,433.67639358444586,0.00013232447688628853,998960193468.9731,0.6452755545126183,normal,0
49957.86667532863,921.6483701912356,518.3740832737152,0.00017254637741396058,999994439706.3519,0.5609526045208602,normal,0
49435.37901881002,1085.7633000661147,511.2653961020471,2.1925338877907036e-05,999889187439.721,0.5564842358600123,normal,0
50372.021775297726,1325.6793246257075,572.6233767235373,8.037644469695636e-05,1001303278037.316,0.2167674075015859,normal,0
49693.3444370162,425.5475573436702,551.7624667361877,0.00014689577687553276,999612638035.4471,0.3599929276816991,normal,0
49818.76219680135,1333.9809008702812,541.9470250234806,8.050381467202774e-05,999519166210.488,0.519091652414371,normal,0
50131.9706306599,990.6158842241632,401.03500948121064,8.970702845598299e-05,998627140548.5189,0.5323185482458206,normal,0
49809.352591914656,1090.706860302796,543.119673619138,8.630034590853479e-05,1001229214784.297,0.412152619865794,normal,0
49819.58688775104,889.6283708215107,534.9414210101268,7.951567036852514e-05,1000204758882.4017,0.41779239881720726,normal,0
49395.07313887327,1279.8710873172004,467.68863450780987,0.00011934042603446013,999468545448.6407,0.5487305237044995,normal,0
49992.284586989554,743.4015551622861,511.9623432055575,2.256908505681266e-05,1000046934902.0604,0.5544220352340347,normal,0
50089.81566052352,1129.6560867687717,533.4370827796256,6.237823813234826e-05,999681762472.2573,0.3985520273292586,normal,0
49918.154482523954,1232.4519195011335,584.2262417301725,0.005808417260540251,999458993134.217,0.4499802182904004,double_spend,1
50162.842228050096,1204.5140864019281,541.4737420965874,0.00012043036538508838,1001012637409.644,0.5791859310388068,normal,0
50125.755138476,999.4427778666197,490.58987806135895,6.297549468339207e-05,99951134817.66821,0.5068371565967659,51_percent,1
49536.22979796768,885.2599992122842,489.2539484855632,7.471266478690316e-05,1001311983738.574,0.3913945417881914,normal,0
50274.64271684764,1298.1452273699904,568.6424237338265,5.088529828726603e-05,999109682151.9801,0.5473407415712467,normal,0
49760.58851106857,1302.6899486484263,473.20992684738513,1.7168839616111306e-05,1000189328307.2924,0.6062657290787526,normal,0
49646.528427248384,684.7215686031501,579.9323585252358,4.244929581902465e-05,1001007133336.4731,0.5099886954409213,normal,0
49882.20433282862,948.2190052591845,502.74670554999244,0.00010695301993267089,999921769340.9415,0.4286415330092824,normal,0
49853.429418310676,1075.0911715254506,469.01139358730615,0.004224267346882855,999366768603.285,0.538173416896251,double_spend,1
49423.17259839763,1041.6765615895106,493.57312442805346,4.916584357117514e-05,1000330851304.6156,0.5514883596076372,normal,0
49487.76415549577,837.9495125971238,483.296138451003,0.00012770288855579537,1001656208252.0573,0.2779578991064874,normal,0
50343.89329785466,1074.8113139695145,556.2717392207385,0.000176050311357969,1000159462506.8041,0.5623407138279916,normal,0
50051.43844957117,1087.2011550445159,2561.8418667082124,6.822950598856316e-05,1001784775039.185,0.40342173671360404,ddos,1
49546.577235320125,1214.7263499719545,502.1801223186227,0.00013522532699123617,999908600442.4908,0.49801263646316885,normal,0
49409.99887592701,951.752788428734,595.0595342876504,5.461219099265398e-05,1001180640912.4521,0.29637794971440634,normal,0
50056.89280589235,722.0855066472808,461.5428825106351,4.488539250817883e-05,1000281009250.2819,0.41036673414079383,normal,0
49638.21894261498,1079.1607066874817,483.3090255121995,0.0001786509862607428,999280890548.5508,0.4502427501690786,normal,0
50436.42991781904,980.2220693617714,574.4931719301042,0.00010387402592594313,1000828229690.1846,0.480180432362028,normal,0
49588.36875531438,848.6409822861078,518.1815941312484,0.00011807086586365515,999388614752.6113,0.34041060314258864,normal,0
50294.12046267489,1278.4004572689198,451.3226900147766,6.035007631753308e-06,999171803727.0348,0.40154659495180317,normal,0
50308.17824442831,802.2817785698165,510.4829707637313,0.00011460963641631867,998800302471.6346,0.44336054087852766,normal,0
50071.440670011165,1095.9015096003218,2361.938628169669,0.00015147202779635204,999571152074.3939,0.4587520988112063,ddos,1
49818.94757569081,965.3856351432261,517.5724103770791,0.00011083877818813146,1000872197000.073,0.5370211889941741,normal,0
49773.83318089813,1317.7880656888165,515.5745429398895,-0.000937794648962713,999796538858.9197,0.4615543121022908,double_spend,1
49789.15391834289,666.2831852244822,580.7791411774116,0.0001842507139354255,1001331339061.9884,0.2769531980875541,normal,0
49657.27934990403,950.2617747632905,539.1695254641297,0.00014757748852870214,1000553149156.3792,0.4531503886639684,normal,0
50182.47673086681,1112.7818240104718,399.8068817796623,5.566595388582714e-05,1002307916250.6161,0.3770816402199584,normal,0
50054.98840990093,867.4198164898104,543.7194590356364,4.3496533047982116e-05,1002042076040.1438,0.5489254535076328,normal,0
49952.562598116856,420.7489243612622,563.0960750356996,0.00023465168319902486,1000550797572.2737,0.36474913105592777,normal,0
49748.559774935704,903.3627075401253,498.67971215205364,0.00019935305558497205,1000071253749.9109,0.44469101830858676,normal,0
49691.79705225309,970.4794827402662,497.5673824214774,0.00019557095435698618,998088359449.3483,0.6122374218703159,normal,0
49526.67939176589,853.0816846403902,556.2176679935251,0.00010397989311880183,999264798965.2367,0.5389604524091988,normal,0
